A,B,C,D,IC,IB,ID
31,145,88,120,0,0,0
31,555,24,75,0,0,0
45,145,88,88,0,0,0
45,145,88,88,0,0,0
45,3,88,75,0,0,0
45,555,120,24,0,0,0
2,74,75,120,0,0,0
31,145,75,120,0,0,0
45,555,88,88,0,0,0
31,145,24,75,0,0,0
31,555,88,75,0,0,0
31,555,88,24,0,0,0
2,555,75,88,0,0,0
31,74,24,88,0,0,0
2,555,120,24,0,1,0
31,74,88,88,0,0,0
2,74,88,75,0,0,0
31,555,75,24,0,0,0
31,145,24,24,0,0,0
45,145,120,75,0,0,0
2,145,88,120,0,0,0
31,145,24,75,0,0,0
45,145,88,120,0,0,0
45,145,75,75,0,0,0
31,555,24,24,0,0,0
2,3,120,120,0,0,0
31,145,24,120,0,0,0
31,145,24,24,0,0,0
31,74,120,75,0,0,0
2,145,120,88,0,0,0
31,555,75,24,0,0,0
31,3,88,88,0,0,0
31,74,75,24,0,0,0
2,555,120,88,0,0,0
45,3,120,75,0,0,1
31,555,24,24,0,0,0
31,3,24,75,0,0,0
45,3,24,24,0,0,0
2,145,120,24,0,0,0
2,555,120,75,0,0,0
45,145,75,24,0,0,0
45,3,88,75,0,0,0
2,74,75,88,0,0,0
2,555,75,88,1,0,0
2,74,88,120,0,0,0
45,3,120,88,0,0,0
2,3,75,120,0,0,0
31,555,24,120,0,0,0
45,145,75,88,0,0,0
31,3,24,24,0,0,0
2,145,120,88,0,0,0
45,3,75,88,0,0,0
45,3,24,88,0,1,0
31,3,88,88,0,0,0
2,3,120,75,0,0,0
2,3,120,88,0,0,0
31,555,24,24,0,0,0
31,555,88,75,0,0,0
31,3,75,24,0,0,0
31,555,24,75,0,0,0
31,555,75,24,0,0,0
31,74,88,24,0,0,0
2,74,24,75,0,0,0
45,3,75,88,0,0,0
2,3,24,75,0,0,0
2,3,24,75,0,0,0
45,3,88,88,0,0,0
31,3,24,24,0,0,0
45,3,75,120,1,0,0
45,74,88,24,0,0,0
31,74,88,88,0,0,0
31,145,24,24,0,0,0
31,74,24,120,0,0,0
31,3,75,75,0,0,0
31,74,88,88,0,0,0
31,145,75,24,0,0,0
31,555,88,120,0,0,0
45,3,24,88,0,0,0
45,74,24,24,0,0,0
31,74,88,24,0,0,0
31,3,75,24,0,0,0
31,74,24,24,0,0,0
31,74,24,75,0,0,0
2,555,75,120,0,1,1
31,555,24,120,0,0,0
45,3,120,24,0,0,0
31,3,75,75,0,0,1
2,3,88,75,0,0,0
31,74,24,24,0,0,0
31,555,75,75,0,0,0
2,3,88,24,0,0,0
2,555,120,88,0,0,0
31,74,75,24,0,0,0
2,145,75,75,0,0,0
2,3,120,120,0,0,0
45,555,88,24,0,0,0
31,555,88,75,0,0,0
31,3,24,75,0,0,0
45,145,75,24,0,0,0
45,3,88,88,0,0,0
2,145,88,120,0,0,0
2,3,88,88,0,0,0
31,3,24,88,0,0,0
45,145,88,88,0,0,0
2,145,120,88,0,0,0
31,74,88,120,0,0,0
31,555,75,75,0,0,0
31,555,75,120,0,0,0
2,3,120,120,0,0,0
31,555,75,75,0,0,0
2,555,24,120,0,1,0
2,555,24,88,0,0,0
2,145,120,88,0,0,0
2,3,120,120,0,0,0
31,74,88,88,0,0,0
31,145,75,75,0,0,0
2,555,88,120,0,0,0
31,145,75,24,0,0,0
2,555,120,88,0,0,0
2,74,75,120,0,0,0
2,3,75,75,0,0,0
31,74,88,88,0,0,0
2,555,75,88,0,0,0
45,145,88,88,0,0,0
2,3,88,120,0,0,0
45,3,88,88,0,0,0
31,3,120,75,0,0,0
2,74,120,120,0,0,0
2,145,120,88,1,0,0
31,74,75,120,0,0,0
31,74,24,120,0,0,0
2,3,120,24,0,0,0
2,555,88,88,0,0,0
45,3,120,88,0,0,0
31,3,75,24,0,1,0
2,145,75,75,0,0,0
2,145,88,88,0,0,0
45,3,75,24,0,0,0
2,74,24,120,0,0,0
31,555,24,75,0,0,0
45,145,88,88,0,0,0
2,3,75,75,0,0,0
2,145,88,75,0,0,0
31,74,88,88,0,0,0
31,74,75,24,0,0,0
31,555,75,88,0,0,0
31,555,75,75,0,0,0
2,3,75,120,0,0,0
2,74,75,88,0,0,0
2,3,24,120,0,0,0
31,145,75,24,0,0,0
2,74,120,120,0,0,1
2,74,24,120,0,0,0
45,74,120,88,0,0,0
45,145,88,120,0,0,0
2,74,120,88,0,0,0
2,555,75,88,0,0,0
2,145,75,88,0,0,0
2,3,75,88,0,0,0
45,145,24,88,0,0,0
31,74,88,24,0,0,0
45,145,24,120,0,0,0
45,74,88,88,0,0,0
2,74,120,75,0,0,0
31,555,75,75,0,0,0
45,145,88,88,0,0,0
45,3,75,120,0,0,1
31,555,75,24,0,0,0
45,3,75,88,0,0,0
2,555,24,120,0,0,0
31,74,24,24,0,0,0
31,555,88,120,0,1,0
31,3,24,75,0,0,0
31,74,24,88,0,0,0
45,3,88,75,0,0,0
31,145,88,120,0,0,0
2,3,24,75,0,1,0
31,145,75,120,0,0,0
31,74,75,24,1,0,0
31,145,75,88,0,0,0
31,74,75,75,0,0,0
2,3,120,88,0,0,0
2,3,120,120,0,0,0
31,74,120,120,0,0,0
2,74,120,120,0,0,0
45,145,88,24,0,0,0
45,74,88,24,0,0,0
31,555,75,120,0,0,0
2,74,88,120,0,0,0
45,145,120,88,0,0,0
31,74,24,24,0,0,0
45,145,88,75,0,0,1
31,555,120,24,0,0,0
45,145,24,75,0,0,0
2,3,75,88,0,1,0
2,145,88,24,0,0,0
45,3,88,24,0,0,0
31,3,24,75,0,0,0
45,3,75,120,0,0,0
31,74,120,88,0,0,0
45,3,88,88,0,0,0
2,74,120,120,0,0,0
2,74,75,75,0,0,0
45,3,120,24,0,1,0
2,74,120,75,0,0,0
31,74,24,120,0,0,0
31,74,24,24,0,0,0
31,74,88,75,0,0,0
45,145,24,120,0,0,0
45,3,24,75,0,1,0
2,145,24,120,0,0,0
31,555,88,24,0,0,0
45,3,120,75,0,0,0
31,555,120,75,0,0,0
2,74,120,24,0,0,0
31,3,24,24,0,0,0
45,145,88,120,0,0,0
2,3,88,24,0,0,0
45,3,120,120,1,0,1
31,74,24,24,0,0,0
2,3,75,75,0,0,0
31,74,75,120,0,0,0
31,74,24,24,0,0,0
2,3,120,24,0,0,0
31,3,24,120,0,0,0
31,74,88,24,0,0,0
2,3,75,120,0,0,0
2,3,120,88,0,1,0
31,3,88,24,0,0,0
2,74,24,120,0,0,0
31,3,75,88,0,0,0
2,3,24,120,0,1,0
31,3,24,75,0,1,0
31,74,24,24,0,0,0
31,145,24,120,0,0,1
45,145,24,120,0,0,0
31,74,75,75,0,0,0
31,555,75,75,0,0,0
45,555,120,88,1,0,0
2,3,75,120,1,0,0
2,74,120,75,0,0,0
31,74,75,24,0,0,0
31,555,120,75,0,0,0
31,145,24,120,0,0,0
2,555,120,88,0,0,0
31,3,24,88,0,0,0
2,74,88,24,0,0,0
2,555,24,88,0,0,0
45,145,120,88,0,0,0
31,3,75,88,1,0,0
45,3,120,88,0,0,0
31,145,120,88,0,0,0
2,3,88,120,0,0,0
45,3,120,120,0,1,0
2,74,88,120,0,0,0
31,555,120,75,0,0,0
45,3,75,120,0,1,0
45,3,24,88,0,0,0
2,3,88,88,0,0,0
31,74,120,88,1,0,0
45,3,75,24,1,0,0
31,74,88,75,0,0,0
2,145,88,120,0,0,0
2,3,88,88,0,0,0
45,3,120,120,0,0,1
45,74,75,88,0,0,0
31,555,75,24,0,0,0
31,74,75,24,1,0,0
2,145,75,75,0,0,1
45,145,75,120,1,0,0
2,3,88,120,0,0,0
31,74,24,75,0,0,1
2,74,88,88,0,0,0
31,145,75,88,0,0,0
2,145,120,120,1,0,0
31,74,88,75,0,0,0
45,3,120,88,0,1,0
31,555,24,88,0,0,0
31,555,120,24,0,0,0
31,3,75,75,0,1,0
31,74,75,75,0,0,0
45,145,75,24,0,0,0
31,555,24,24,0,0,0
2,145,120,88,0,0,0
31,555,75,24,0,0,0
31,3,88,24,0,0,0
2,145,88,75,0,0,1
31,74,24,24,0,0,0
2,145,88,120,0,0,0
2,74,88,75,0,0,0
31,74,75,24,0,0,0
31,145,75,88,0,0,0
2,145,88,88,0,0,0
31,145,24,24,0,0,0
31,145,24,75,0,0,0
31,3,88,120,0,0,1
31,74,24,88,0,0,0
31,3,24,24,0,0,0
45,3,88,120,0,0,0
45,145,88,88,0,0,0
45,3,75,88,0,0,0
31,74,120,88,0,0,0
45,3,88,24,0,0,0
2,74,75,88,1,0,0
2,74,120,24,0,0,0
31,145,24,75,0,0,0
31,555,75,24,0,0,0
31,145,24,24,0,0,0
2,145,120,120,0,0,0
31,555,24,75,0,0,0
45,555,24,24,0,0,0
31,74,75,24,0,0,0
31,3,24,75,0,0,0
2,3,75,120,0,0,1
2,145,75,120,0,0,0
31,74,24,88,0,0,0
2,74,120,75,0,0,0
45,3,120,88,0,1,0
2,74,120,75,0,0,0
45,145,24,24,0,0,0
2,145,75,88,1,0,0
2,145,120,120,0,0,0
31,74,24,120,0,0,0
31,555,24,24,0,1,0
31,74,24,88,0,0,0
45,74,75,88,1,0,0
31,145,75,24,0,0,0
31,145,75,75,0,0,0
2,145,75,88,0,0,0
2,3,88,120,0,0,0
2,74,88,75,0,0,0
2,3,24,120,0,0,0
31,555,88,88,0,1,0
2,74,24,75,0,0,1
2,145,120,88,0,0,0
2,145,120,120,0,0,0
45,3,88,24,0,0,0
2,3,75,88,0,0,0
2,3,120,88,0,0,0
2,555,75,88,0,0,0
2,74,88,120,0,0,0
45,3,88,24,0,0,0
31,145,88,88,0,0,0
31,74,88,75,0,0,0
31,74,75,88,0,0,0
2,555,120,88,0,0,0
31,145,88,75,0,0,0
45,145,24,88,0,0,0
31,555,75,24,0,0,0
2,555,75,88,1,0,0
45,145,88,88,0,0,0
2,555,120,75,0,0,0
31,74,24,24,0,0,0
31,145,24,24,0,0,0
2,3,24,120,0,0,0
31,74,75,88,0,0,0
31,555,88,88,0,0,0
2,555,75,120,0,0,0
2,74,120,120,0,0,0
31,555,75,24,0,0,0
2,3,88,120,0,0,0
2,555,120,88,0,0,0
31,555,75,24,0,0,0
31,145,75,24,0,0,0
31,74,120,24,0,0,0
45,145,88,120,0,0,0
2,3,75,120,0,0,0
2,145,120,120,0,0,0
31,74,75,75,0,0,0
45,3,24,120,0,0,0
45,555,88,88,0,0,0
2,3,120,120,0,0,0
2,74,88,120,0,0,0
2,3,120,88,0,0,0
31,145,75,24,0,0,0
2,74,120,88,0,0,0
45,145,120,120,0,0,1
31,145,75,24,0,0,0
45,555,88,88,0,1,0
45,555,120,88,0,0,0
31,3,24,75,0,0,0
31,555,120,75,0,0,1
31,555,88,24,0,0,0
45,74,88,24,0,0,0
31,3,24,24,0,0,0
2,145,120,120,0,0,0
45,3,24,75,0,0,0
2,145,75,120,1,0,0
2,3,120,88,0,0,0
2,3,24,120,0,0,0
2,3,88,75,0,0,0
31,145,88,75,0,0,1
45,3,88,88,0,0,0
31,555,75,24,0,0,0
2,74,88,75,0,0,0
2,555,75,24,0,0,0
31,555,24,24,0,0,0
2,555,120,88,0,0,0
2,74,120,24,0,0,0
31,555,75,88,0,0,0
31,555,75,120,0,0,0
2,145,88,120,0,0,0
2,555,24,120,0,0,0
45,145,75,120,0,0,0
2,74,120,75,0,0,1
2,145,120,75,0,0,0
2,3,88,120,0,0,0
2,3,88,75,0,0,0
31,145,88,24,0,0,0
2,145,120,88,0,0,0
31,74,75,88,0,0,0
2,3,120,88,0,0,0
2,74,120,120,0,0,0
2,555,120,75,0,0,0
2,145,75,120,0,0,0
45,3,120,88,0,0,0
2,74,120,75,0,0,0
31,3,75,120,0,0,0
2,74,120,88,0,0,0
2,74,75,120,0,0,0
2,74,24,120,0,0,0
31,74,88,24,0,0,0
31,145,75,120,0,0,0
2,145,120,120,0,0,0
31,555,24,75,0,0,0
2,145,120,88,1,0,0
2,74,88,75,0,0,0
2,3,75,120,0,0,0
45,3,88,75,0,0,0
31,3,24,24,0,0,0
45,145,75,75,0,0,0
2,3,120,88,0,0,0
31,74,24,120,0,0,0
45,145,24,88,0,0,0
31,555,120,24,0,0,0
2,145,120,24,0,0,0
2,74,75,120,0,0,0
2,3,88,24,0,0,0
2,3,75,88,0,0,0
31,3,24,75,0,1,0
45,145,24,75,0,0,0
31,145,24,120,0,0,0
31,555,24,75,0,0,0
2,555,120,120,0,0,0
2,555,88,88,0,0,0
2,74,120,24,1,0,0
2,145,120,88,0,0,0
2,145,120,24,0,0,0
2,74,88,88,0,0,0
2,3,75,88,0,0,0
45,145,88,88,0,0,0
2,555,120,88,0,0,0
2,74,88,75,0,0,0
31,145,24,24,0,0,0
2,555,24,120,0,0,0
31,555,88,75,0,0,0
45,3,24,88,0,0,0
2,145,88,75,0,0,0
31,555,120,120,0,0,0
31,145,120,24,0,0,0
2,555,75,120,0,1,0
31,145,24,24,0,0,0
31,555,75,24,0,0,0
2,555,75,120,0,0,0
31,145,24,75,0,0,0
45,145,24,75,0,0,0
45,3,88,75,0,1,0
31,74,24,88,0,0,0
31,555,88,120,0,0,0
2,3,75,88,0,0,0
31,145,24,24,0,0,0
31,555,88,75,0,0,0
2,3,88,88,0,0,0
31,555,24,24,0,0,0
45,3,88,88,0,0,0
31,555,75,75,0,0,0
2,3,88,24,0,0,0
31,74,120,88,0,0,0
31,555,24,75,0,0,0
31,74,75,24,1,0,0
31,145,75,75,0,0,0
45,145,88,75,0,0,1
31,74,24,24,0,0,0
31,74,24,88,0,0,0
31,74,120,75,0,0,0
45,3,120,120,0,0,0
31,555,88,24,0,0,0
2,3,75,75,0,0,0
45,74,24,120,0,0,0
2,555,120,88,1,0,0
2,555,75,75,0,1,0
31,3,75,88,0,0,0
31,3,75,88,0,0,0
2,145,120,120,0,0,0
31,555,24,24,0,1,0
31,145,75,24,0,0,0
45,145,75,120,0,0,0
45,145,24,88,0,0,0
2,3,120,120,0,0,0
2,3,120,24,0,0,0
31,3,24,120,0,0,0
31,555,88,88,0,0,0
2,145,75,120,0,0,0
31,145,75,88,0,0,0
31,3,88,24,0,1,0
2,3,88,88,0,0,0
2,3,120,88,0,0,0
31,74,120,120,0,0,0
45,74,120,88,0,0,0
2,145,24,24,0,0,0
45,3,75,75,0,1,0
31,555,120,24,0,0,0
45,145,75,88,0,0,0
45,3,75,88,0,0,0
45,145,88,75,0,0,0
2,74,24,120,0,0,0
45,145,120,88,0,0,0
31,3,88,75,0,0,0
2,555,88,120,0,0,0
31,555,75,24,0,0,0
2,145,88,120,0,0,0
2,145,120,88,0,0,0
31,3,75,88,0,0,0
2,3,75,88,0,0,0
45,74,120,88,0,0,0
2,145,120,120,0,0,0
31,74,75,75,0,0,0
2,145,75,75,0,0,0
45,3,75,24,0,0,0
31,555,120,88,0,0,0
2,555,120,120,0,0,0
31,74,24,24,0,0,0
31,74,24,75,0,0,0
45,74,88,88,0,0,0
45,3,88,88,0,0,0
2,74,88,75,0,0,0
2,555,120,120,0,0,0
31,74,75,75,0,0,0
31,74,75,88,0,0,0
2,74,120,75,0,0,0
31,74,75,24,0,0,0
2,3,75,120,0,0,0
45,145,75,120,0,0,0
45,74,24,75,0,0,0
2,145,88,120,0,0,0
2,3,88,120,0,0,0
45,145,75,75,0,0,0
31,74,88,88,0,0,0
31,555,24,24,0,0,0
2,3,120,88,0,0,0
31,555,88,120,0,0,0
31,74,75,24,0,0,0
31,145,120,75,0,0,0
2,3,75,75,0,1,0
2,3,120,120,0,0,0
2,74,24,88,0,0,0
45,145,88,88,0,0,0
2,145,88,120,0,0,0
31,74,75,75,0,0,0
45,145,88,120,0,0,0
2,74,75,88,0,0,0
45,145,24,24,0,0,0
2,145,75,75,0,0,0
31,74,24,24,0,0,0
45,74,88,75,0,0,0
45,74,88,24,0,0,0
2,145,120,120,0,0,0
31,555,24,75,0,0,1
31,555,75,24,0,0,0
31,555,75,88,0,0,0
31,555,88,24,0,0,0
31,555,75,75,0,0,0
2,555,120,120,0,0,1
2,145,120,75,0,0,1
2,145,88,120,0,0,0
31,3,120,120,0,0,0
45,3,88,120,0,0,0
2,555,24,120,0,0,0
31,555,24,24,0,0,0
45,145,24,75,0,0,0
45,74,88,75,0,0,0
2,555,120,88,0,1,0
2,145,75,88,1,0,0
31,145,24,75,0,0,0
45,145,88,75,0,0,0
2,145,120,88,0,0,0
2,3,75,120,0,0,0
31,145,88,75,0,0,0
31,74,75,24,0,0,0
31,3,88,75,0,0,0
31,555,24,88,0,0,0
45,145,24,24,0,0,0
2,74,75,120,1,0,0
2,555,88,75,0,0,0
31,74,88,24,0,0,0
45,145,120,88,0,0,0
45,145,88,88,0,0,0
31,3,120,75,0,0,1
2,145,75,75,0,0,0
31,74,88,24,0,0,0
31,555,88,75,0,0,0
45,145,120,24,1,0,0
2,74,88,120,0,0,0
45,3,88,24,0,0,0
45,3,24,75,0,0,0
2,74,120,120,0,0,0
31,555,24,24,0,0,0
2,145,88,88,0,0,0
31,3,24,88,0,0,0
2,555,120,120,1,0,0
31,74,88,24,0,0,0
31,145,24,24,0,0,0
2,74,120,88,1,0,0
2,74,88,120,0,0,0
2,555,120,120,0,1,0
2,145,75,75,0,0,1
2,555,120,88,0,0,0
31,555,24,75,0,0,0
31,74,24,24,0,0,0
2,555,120,75,0,0,0
31,555,24,24,0,0,0
31,555,24,75,0,0,0
2,145,24,75,0,0,0
31,555,24,24,0,0,0
2,3,120,88,0,0,0
2,145,120,75,0,0,1
45,3,75,120,0,0,0
31,74,75,75,0,0,0
45,3,24,75,0,0,0
2,3,120,88,0,0,0
31,3,88,24,0,0,0
45,3,24,88,0,0,0
31,555,24,120,0,0,0
31,145,75,88,0,0,0
2,3,88,120,0,1,0
2,145,120,120,0,0,0
2,555,24,75,0,0,0
31,145,120,120,0,0,0
2,145,120,88,0,0,0
45,145,75,75,0,0,0
31,74,24,24,0,0,0
31,145,24,75,0,0,0
31,74,88,24,0,0,0
31,74,75,120,0,0,0
31,555,24,75,0,0,0
31,555,75,75,0,0,0
2,74,120,120,0,0,0
2,3,75,120,0,0,0
31,74,88,24,0,0,0
31,3,24,24,0,1,0
45,3,88,24,0,1,0
45,74,88,75,0,0,0
45,74,75,120,0,0,0
2,145,88,120,0,0,0
31,555,24,75,0,0,0
2,74,120,120,0,0,1
31,555,88,120,0,0,0
45,145,75,75,0,0,0
2,145,88,120,0,0,0
2,145,88,120,0,0,0
45,3,120,88,0,0,0
31,3,88,88,0,1,0
2,145,88,120,0,0,1
45,145,120,120,0,0,0
2,74,120,88,1,0,0
31,555,75,75,1,0,0
2,145,88,120,0,0,0
31,145,88,24,0,0,0
31,555,75,24,0,0,0
2,555,88,120,0,0,1
2,74,75,75,0,0,0
45,3,75,24,0,0,0
31,74,75,88,0,0,0
2,555,75,75,0,0,0
2,145,24,24,0,0,0
31,145,75,120,1,0,1
2,145,75,88,0,0,0
31,74,75,88,0,0,0
2,145,88,120,0,0,0
31,145,120,120,0,0,0
31,555,75,24,0,0,0
2,3,88,88,0,0,0
2,74,75,88,0,0,0
2,555,120,120,0,0,0
2,74,75,120,0,0,0
2,3,120,120,0,0,0
31,3,88,24,0,0,0
31,74,24,120,0,0,0
45,145,24,24,0,0,0
2,145,75,120,0,0,0
2,74,120,88,0,0,0
2,145,120,120,0,0,0
2,74,120,120,0,0,0
2,555,75,75,0,0,0
2,555,120,88,0,1,0
2,555,120,75,0,0,0
2,555,120,88,1,0,0
2,74,75,120,0,0,0
31,555,24,24,0,0,0
2,145,75,75,0,0,0
2,145,24,120,0,0,0
2,555,120,75,0,0,1
31,74,88,75,0,0,0
31,555,75,75,0,0,0
45,145,88,88,0,0,0
45,145,88,88,0,0,0
45,3,24,88,0,0,0
2,74,75,24,0,0,0
2,555,75,120,0,1,0
2,145,120,75,0,0,0
31,74,88,75,0,0,0
31,74,88,75,0,0,0
45,145,24,120,0,0,0
31,3,75,24,0,1,0
2,145,24,120,0,0,0
31,3,75,75,0,0,0
2,3,75,120,0,0,1
45,145,88,88,0,0,0
2,3,120,75,0,0,0
31,145,24,75,0,0,0
45,3,88,88,0,0,0
2,74,88,120,0,0,0
31,3,120,24,0,0,0
31,74,120,24,0,0,0
2,145,120,120,0,0,0
45,3,120,88,0,0,0
31,145,75,75,0,0,0
31,145,75,88,0,0,0
45,74,88,88,0,0,0
2,74,120,120,1,0,0
2,3,88,120,0,0,0
45,555,24,88,0,0,0
2,74,120,120,0,0,0
31,145,24,75,0,0,0
2,145,120,75,0,0,1
2,555,24,120,0,0,0
2,555,120,75,0,0,0
2,74,88,88,0,0,0
2,145,88,88,0,0,0
45,3,88,120,0,0,0
2,555,75,120,0,0,0
31,145,120,120,0,0,0
2,3,88,75,0,0,0
2,74,88,88,0,0,0
31,74,120,75,0,0,1
2,3,88,88,0,0,0
45,3,88,75,0,0,0
2,3,120,88,1,0,0
45,145,88,120,0,0,0
2,74,88,88,0,0,0
31,555,24,24,0,0,0
45,145,88,88,0,0,0
45,3,75,88,0,0,0
2,555,88,120,0,0,1
31,3,24,24,0,0,0
2,74,120,24,0,0,0
31,555,24,75,0,0,0
31,555,75,88,0,0,0
31,74,88,88,0,0,0
2,555,24,75,0,1,0
2,3,75,88,0,0,0
2,145,24,88,0,0,0
31,555,88,75,0,0,0
31,555,24,24,0,0,0
31,555,75,24,1,0,0
31,74,24,24,0,0,0
2,3,75,120,0,0,0
31,74,24,120,0,0,0
2,3,88,75,0,0,0
31,74,24,88,0,0,0
2,555,24,24,0,0,0
31,555,75,75,0,0,0
31,3,75,75,0,1,1
2,3,120,88,0,0,0
31,74,120,88,0,0,0
31,74,24,88,0,0,0
31,145,24,24,0,0,0
45,3,75,24,0,0,0
45,3,88,120,0,0,0
31,3,88,75,0,0,0
31,74,88,24,0,0,0
31,74,88,24,0,0,0
45,145,88,75,0,0,0
2,74,75,75,0,0,0
31,555,88,75,0,0,0
45,3,24,88,0,0,0
31,555,88,24,0,0,0
2,555,24,24,0,0,0
45,3,88,24,0,1,0
45,145,88,75,0,0,0
2,74,75,24,0,0,0
2,145,75,75,0,0,1
2,74,88,88,0,0,0
31,74,24,24,0,0,0
31,74,75,24,0,0,0
31,74,24,75,0,0,0
31,145,24,75,0,0,0
2,74,75,88,0,0,0
2,3,75,24,0,0,0
45,145,24,75,0,0,0
45,145,24,88,0,0,0
2,3,120,24,0,0,0
31,74,88,75,0,0,0
45,555,88,88,0,0,0
31,555,24,75,0,0,0
45,3,88,24,0,0,0
31,3,24,88,0,0,0
31,555,120,24,1,1,0
31,74,75,120,0,0,0
2,555,88,120,0,0,0
2,3,120,88,0,0,0
31,555,88,75,0,0,0
45,3,75,24,0,0,0
2,3,88,88,0,0,0
45,555,24,88,0,1,0
31,3,24,120,0,0,0
31,145,88,75,0,0,0
2,555,24,88,0,0,0
31,145,24,75,0,0,0
2,145,75,88,0,0,0
45,145,24,120,0,0,0
2,555,120,88,0,0,0
2,145,120,120,0,0,0
2,555,75,88,0,0,0
2,74,88,120,0,0,0
31,74,24,75,0,0,0
31,74,120,24,0,0,0
31,74,24,24,0,0,0
2,74,24,88,0,0,0
2,145,75,88,0,0,0
2,145,88,120,0,0,0
2,74,120,24,0,0,0
31,145,120,75,0,0,0
31,3,24,75,0,0,0
31,3,75,24,0,0,0
45,3,88,24,0,0,0
2,3,88,88,0,0,0
45,3,88,88,0,0,0
31,74,24,88,0,0,0
2,74,75,24,0,0,0
31,3,24,88,0,0,0
2,145,88,120,0,0,0
2,145,120,88,0,0,0
2,145,24,120,0,0,0
31,145,120,24,0,0,0
31,145,24,88,0,0,0
31,555,24,75,0,0,1
45,3,75,75,1,0,0
31,3,75,24,1,0,0
2,145,120,120,1,0,0
31,555,75,75,0,0,0
2,3,120,120,0,0,0
45,3,120,120,0,0,0
2,145,88,88,0,0,0
31,145,24,88,0,0,0
2,3,120,120,0,0,0
2,3,88,88,0,0,0
45,74,88,75,0,0,0
31,74,24,120,0,0,1
2,3,75,88,0,0,0
31,3,75,120,0,1,0
31,145,24,75,0,0,0
2,145,120,88,0,0,0
31,74,88,24,0,0,0
31,74,75,24,0,0,0
2,145,24,75,0,0,0
31,145,24,24,0,0,0
2,3,120,75,0,0,0
45,3,88,88,0,0,0
2,555,88,75,0,0,0
45,555,75,88,0,0,0
2,74,24,120,0,0,0
2,3,88,88,0,0,0
31,74,75,24,0,0,0
31,555,24,24,0,0,0
45,555,88,88,0,0,0
2,3,75,75,0,0,0
31,555,24,88,0,0,0
2,145,88,75,0,0,0
31,555,24,24,0,0,0
2,3,88,24,0,0,0
45,145,75,88,0,0,0
45,145,120,24,0,0,0
31,145,120,88,0,0,0
31,74,24,24,0,0,0
2,555,120,120,0,0,0
31,3,88,75,0,0,0
31,74,24,120,0,0,0
2,145,120,75,0,0,0
31,74,24,88,0,0,0
45,3,24,24,0,0,0
2,3,88,24,0,1,0
31,555,24,120,0,0,0
2,145,120,24,0,0,0
2,74,88,75,0,0,0
31,145,120,88,0,0,0
2,145,88,75,0,0,0
31,74,24,75,0,0,0
31,74,120,75,0,0,0
45,3,88,88,0,0,0
2,74,120,120,0,0,0
2,145,120,120,0,0,0
45,145,120,88,0,0,0
2,74,120,75,0,0,0
31,74,120,75,0,0,0
2,3,120,120,0,0,0
31,74,88,24,0,0,0
2,3,75,88,0,1,0
31,74,88,75,0,0,1
2,74,24,24,0,0,0
45,74,24,88,0,0,0
2,74,24,120,0,0,0
45,555,120,88,0,0,0
45,3,88,75,0,0,0
45,3,75,88,0,0,0
45,145,88,88,0,0,0
2,3,88,120,0,0,0
31,74,75,24,0,0,0
2,3,75,120,0,0,0
31,74,24,24,0,0,0
31,3,75,88,0,1,0
31,145,75,75,0,0,0
45,145,88,120,0,0,0
2,3,88,75,0,0,0
31,145,24,75,0,0,0
31,74,24,120,0,0,0
31,74,24,24,0,0,0
2,555,75,120,1,0,0
31,145,75,75,0,0,0
31,74,24,24,0,0,0
45,555,120,88,0,0,0
2,3,88,88,0,0,0
45,74,24,88,0,0,0
31,145,75,24,0,0,0
2,3,88,88,0,0,0
2,145,120,88,1,0,0
2,145,75,24,0,0,0
45,74,120,120,0,0,0
31,74,75,120,0,0,0
2,3,120,88,0,0,0
2,74,120,120,0,0,0
2,145,75,120,0,0,0
2,555,88,75,0,1,0
2,3,88,120,0,0,1
31,145,75,24,0,0,0
45,3,75,88,0,1,0
31,145,75,24,0,0,0
45,3,24,120,0,0,0
45,145,88,120,0,0,0
31,555,88,75,0,0,0
2,74,120,88,0,0,0
45,145,88,75,0,0,0
45,3,120,120,0,0,1
2,3,24,88,0,0,0
31,555,24,75,0,0,0
31,145,24,75,0,0,0
31,3,88,24,0,0,0
2,74,24,75,0,0,1
31,74,88,24,0,0,0
31,555,88,24,0,0,0
45,3,120,75,0,0,0
45,3,88,24,0,0,0
31,74,24,24,0,0,0
31,74,24,88,0,0,0
2,145,120,120,0,0,0
31,74,75,88,0,0,0
2,145,88,24,0,0,0
45,145,88,75,0,0,1
31,145,75,120,1,0,0
2,145,75,24,0,0,0
31,3,75,88,0,0,0
45,74,88,24,0,0,0
45,3,88,88,0,0,0
31,3,120,75,0,0,0
2,145,120,75,0,0,0
31,145,75,120,0,0,0
45,145,120,24,0,0,0
2,74,120,88,0,0,0
45,145,88,120,0,0,0
2,145,120,88,1,0,0
2,555,88,88,0,0,0
45,3,24,88,0,0,0
2,555,120,120,0,0,0
45,145,88,75,0,0,0
45,3,88,120,0,0,0
31,74,24,120,0,0,0
31,3,75,24,0,0,0
31,145,75,88,1,0,0
31,3,88,75,0,0,0
2,555,88,120,0,0,0
31,74,24,24,0,0,0
45,145,75,24,0,0,0
31,555,88,24,0,0,0
31,74,24,24,0,0,0
31,145,75,24,0,0,0
2,3,120,120,0,0,0
45,145,75,24,0,0,0
31,145,120,24,0,0,0
